0	0.0000E+00
10	1.0000E-08
20	5.0000E-07
30	1.8000E-06
40	3.7000E-06
50	5.8000E-06
60	7.6000E-06
70	9.2000E-06
80	1.0600E-05
90	1.1800E-05
100	1.2900E-05
120	1.44E-05
140	1.54E-05
160	1.63E-05
180	1.69E-05
200	1.74E-05
220	1.78E-05
240	1.81E-05
260	1.85E-05
273	1.87E-05
280	1.88E-05
293	1.90E-05
300	1.91E-05
