52.80616003177132, 1.3735671443691109
56.7473264930748, 1.5368889282151983
60.307189071109356, 1.7322508671204444
64.34820493727361, 1.9583722815221112
68.53793321183511, 2.1433807411136963
72.56683782682305, 2.361441136079473
77.69424606211123, 2.568588248549787
81.18754177136103, 2.7530562605797684
86.03741914167006, 2.9712463344661426
91.1750952046923, 3.1490046422220415
97.105900827721, 3.3353758551131456
102.26577156645342, 3.5208182549890292
107.9424098483382, 3.722571018338238
113.90452283298396, 3.890543791242478
120.9471972846901, 4.098957711368852
129.0860699449404, 4.3030569497595685
137.77729938304194, 4.492812439349054
145.9358443945621, 4.640605036771643
154.09449743070005, 4.788088443732726
162.80208488234848, 4.9310236634368145
171.51408472415324, 5.061329641982411
180.24036460745373, 5.150762968424639
189.0244059427402, 5.270698195324772
196.64738629387912, 5.345606167383814
204.77705786828017, 5.419378548624749
213.5086659588344, 5.493561361860695
222.23999389763264, 5.568546031678132
230.97247686888244, 5.640224741945605
239.70726159544915, 5.705315316994808
248.4909163239151, 5.768760624433795
257.18118527163693, 5.823033713106299
265.9198505748571, 5.8770172154228915
274.6505199789663, 5.95388675786144
283.3889558782592, 6.008526865196563
292.13624949943767, 6.037814204112429
297.78650806163915, 6.053967571462023
