66.2222	3.3065e-05
66.5185	3.3267e-05
66.8148	3.3469e-05
67.1111	3.3670e-05
67.4074	3.3871e-05
67.7037	3.4071e-05
68.0000	3.4271e-05
68.2963	3.4471e-05
68.5926	3.4670e-05
68.8889	3.4869e-05
69.1852	3.5067e-05
69.4815	3.5265e-05
69.7778	3.5463e-05
70.0741	3.5661e-05
70.3704	3.5858e-05
70.6667	3.6054e-05
70.9630	3.6250e-05
71.2593	3.6446e-05
71.5556	3.6642e-05
71.8519	3.6837e-05
72.1481	3.7031e-05
72.4444	3.7226e-05
72.7407	3.7420e-05
73.0370	3.7613e-05
73.3333	3.7806e-05
73.6296	3.7999e-05
73.9259	3.8192e-05
74.2222	3.8384e-05
74.5185	3.8575e-05
74.8148	3.8767e-05
75.1111	3.8957e-05
75.4074	3.9148e-05
75.7037	3.9338e-05
76.0000	3.9528e-05
76.2963	3.9717e-05
76.5926	3.9906e-05
76.8889	4.0095e-05
77.1852	4.0283e-05
77.4815	4.0471e-05
77.7778	4.0658e-05
78.0741	4.0845e-05
78.3704	4.1032e-05
78.6667	4.1219e-05
78.9630	4.1405e-05
79.2593	4.1590e-05
79.5556	4.1775e-05
79.8519	4.1960e-05
80.1481	4.2145e-05
80.4444	4.2329e-05
80.7407	4.2512e-05
81.0370	4.2696e-05
81.3333	4.2879e-05
81.6296	4.3061e-05
81.9259	4.3243e-05
82.2222	4.3425e-05
82.5185	4.3606e-05
82.8148	4.3787e-05
83.1111	4.3968e-05
83.4074	4.4148e-05
83.7037	4.4328e-05
84.0000	4.4508e-05
84.2963	4.4687e-05
84.5926	4.4866e-05
84.8889	4.5044e-05
85.1852	4.5222e-05
85.4815	4.5400e-05
85.7778	4.5577e-05
86.0741	4.5754e-05
86.3704	4.5930e-05
86.6667	4.6106e-05
86.9630	4.6282e-05
87.2593	4.6457e-05
87.5556	4.6632e-05
87.8519	4.6807e-05
88.1481	4.6981e-05
88.4444	4.7155e-05
88.7407	4.7328e-05
89.0370	4.7501e-05
89.3333	4.7674e-05
89.6296	4.7846e-05
89.9259	4.8018e-05
90.2222	4.8190e-05
90.5185	4.8361e-05
90.8148	4.8531e-05
91.1111	4.8702e-05
91.4074	4.8872e-05
91.7037	4.9042e-05
92.0000	4.9211e-05
92.2963	4.9380e-05
92.5926	4.9548e-05
92.8889	4.9716e-05
93.1852	4.9884e-05
93.4815	5.0051e-05
93.7778	5.0218e-05
94.0741	5.0385e-05
94.3704	5.0551e-05
94.6667	5.0717e-05
94.9630	5.0882e-05
95.2593	5.1047e-05
95.5556	5.1212e-05
95.8519	5.1376e-05
96.1481	5.1540e-05
96.4444	5.1704e-05
96.7407	5.1867e-05
97.0370	5.2030e-05
97.3333	5.2192e-05
97.6296	5.2354e-05
97.9259	5.2516e-05
98.2222	5.2677e-05
98.5185	5.2838e-05
98.8148	5.2999e-05
99.1111	5.3159e-05
99.4074	5.3319e-05
99.7037	5.3478e-05
100.0000	5.3637e-05
100.2963	5.3796e-05
100.5926	5.3954e-05
100.8889	5.4112e-05
101.1852	5.4269e-05
101.4815	5.4426e-05
101.7778	5.4583e-05
102.0741	5.4739e-05
102.3704	5.4895e-05
102.6667	5.5051e-05
102.9630	5.5206e-05
103.2593	5.5361e-05
103.5556	5.5515e-05
103.8519	5.5669e-05
104.1481	5.5823e-05
104.4444	5.5976e-05
104.7407	5.6129e-05
105.0370	5.6282e-05
105.3333	5.6434e-05
105.6296	5.6586e-05
105.9259	5.6737e-05
106.2222	5.6888e-05
106.5185	5.7039e-05
106.8148	5.7189e-05
107.1111	5.7339e-05
107.4074	5.7489e-05
107.7037	5.7638e-05
108.0000	5.7786e-05
108.2963	5.7935e-05
108.5926	5.8083e-05
108.8889	5.8230e-05
109.1852	5.8378e-05
109.4815	5.8524e-05
109.7778	5.8671e-05
110.0741	5.8817e-05
110.3704	5.8963e-05
110.6667	5.9108e-05
110.9630	5.9253e-05
111.2593	5.9398e-05
111.5556	5.9542e-05
111.8519	5.9686e-05
112.1481	5.9829e-05
112.4444	5.9972e-05
112.7407	6.0115e-05
113.0370	6.0257e-05
113.3333	6.0399e-05
113.6296	6.0540e-05
113.9259	6.0682e-05
114.2222	6.0822e-05
114.5185	6.0963e-05
114.8148	6.1103e-05
115.1111	6.1242e-05
115.4074	6.1382e-05
115.7037	6.1520e-05
116.0000	6.1659e-05
116.2963	6.1797e-05
116.5926	6.1935e-05
116.8889	6.2072e-05
117.1852	6.2209e-05
117.4815	6.2346e-05
117.7778	6.2482e-05
118.0741	6.2618e-05
118.3704	6.2753e-05
118.6667	6.2888e-05
118.9630	6.3023e-05
119.2593	6.3157e-05
119.5556	6.3291e-05
119.8519	6.3425e-05
120.1481	6.3558e-05
120.4444	6.3691e-05
120.7407	6.3823e-05
121.0370	6.3955e-05
121.3333	6.4087e-05
121.6296	6.4218e-05
121.9259	6.4349e-05
122.2222	6.4480e-05
122.5185	6.4610e-05
122.8148	6.4739e-05
123.1111	6.4869e-05
123.4074	6.4998e-05
123.7037	6.5126e-05
124.0000	6.5255e-05
124.2963	6.5383e-05
124.5926	6.5510e-05
124.8889	6.5637e-05
125.1852	6.5764e-05
125.4815	6.5890e-05
125.7778	6.6016e-05
126.0741	6.6142e-05
126.3704	6.6267e-05
126.6667	6.6392e-05
126.9630	6.6516e-05
127.2593	6.6640e-05
127.5556	6.6764e-05
127.8519	6.6887e-05
128.1481	6.7010e-05
128.4444	6.7133e-05
128.7407	6.7255e-05
129.0370	6.7377e-05
129.3333	6.7498e-05
129.6296	6.7619e-05
129.9259	6.7740e-05
130.2222	6.7860e-05
130.5185	6.7980e-05
130.8148	6.8099e-05
131.1111	6.8218e-05
131.4074	6.8337e-05
131.7037	6.8456e-05
132.0000	6.8574e-05
132.2963	6.8691e-05
132.5926	6.8808e-05
132.8889	6.8925e-05
133.1852	6.9042e-05
133.4815	6.9158e-05
133.7778	6.9273e-05
134.0741	6.9389e-05
134.3704	6.9504e-05
134.6667	6.9618e-05
134.9630	6.9733e-05
135.2593	6.9846e-05
135.5556	6.9960e-05
135.8519	7.0073e-05
136.1481	7.0185e-05
136.4444	7.0298e-05
136.7407	7.0410e-05
137.0370	7.0521e-05
137.3333	7.0632e-05
137.6296	7.0743e-05
137.9259	7.0854e-05
138.2222	7.0964e-05
138.5185	7.1073e-05
138.8148	7.1182e-05
139.1111	7.1291e-05
139.4074	7.1400e-05
139.7037	7.1508e-05
140.0000	7.1616e-05
140.2963	7.1723e-05
140.5926	7.1830e-05
140.8889	7.1937e-05
141.1852	7.2043e-05
141.4815	7.2149e-05
141.7778	7.2254e-05
142.0741	7.2359e-05
142.3704	7.2464e-05
142.6667	7.2568e-05
