6	7.5E-9
7	1.05E-8
8	1.55E-8
9	2.2E-8
10	3E-8
12	5.2E-8
14	8.3E-8
16	1.28E-7
18	1.86E-7
20	2.6E-7
22	3.6E-7
24	4.8E-7
26	6.3E-7
28	8E-7
30	1.01E-6
40	2.31E-6
50	3.87E-6
60	5.5E-6
70	7E-6
80	8.33E-6
90	9.5E-6
100	1.05E-5
110	1.133E-5
120	1.204E-5
140	1.32E-5
160	1.404E-5
180	1.47E-5
200	1.518E-5
220	1.558E-5
240	1.591E-5
260	1.617E-5
280	1.639E-5
283	1.643E-5
300	1.661E-5
